Latitude (decimal degrees):	50.910
Longitude (decimal degrees):	-1.404
Elevation (m):	19
Radiation database:	PVGIS-SARAH2


Slope: 51 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	0.5
System losses (%):	0.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20050115:1810,0.0,0.0,0.0,0.0,0.0,7.9,3.59,0.0
20050115:1910,0.0,0.0,0.0,0.0,0.0,7.9,3.79,0.0
20050115:2010,0.0,0.0,0.0,0.0,0.0,7.37,3.86,0.0
20050115:2110,0.0,0.0,0.0,0.0,0.0,7.37,3.86,0.0
20050115:2210,0.0,0.0,0.0,0.0,0.0,6.84,3.93,0.0
20050115:2310,0.0,0.0,0.0,0.0,0.0,6.84,3.72,0.0
20050116:0010,0.0,0.0,0.0,0.0,0.0,6.84,3.52,0.0
20050116:0110,0.0,0.0,0.0,0.0,0.0,6.84,3.38,0.0
20050116:0210,0.0,0.0,0.0,0.0,0.0,6.31,3.38,0.0
20050116:0310,0.0,0.0,0.0,0.0,0.0,6.31,3.31,0.0
20050116:0410,0.0,0.0,0.0,0.0,0.0,6.31,3.24,0.0
20050116:0510,0.0,0.0,0.0,0.0,0.0,6.31,3.03,0.0
20050116:0610,0.0,0.0,0.0,0.0,0.0,6.31,3.03,0.0
20050116:0710,0.0,0.0,0.0,0.0,0.0,7.37,3.52,0.0
20050116:0810,0.0,0.0,0.0,0.0,0.0,7.9,3.93,0.0
20050116:0910,0.48,0.0,7.33,0.33,7.55,8.96,4.48,0.0
20050116:1010,1.98,0.0,12.21,0.55,13.13,9.49,5.1,0.0
20050116:1110,117.88,108.89,129.22,5.91,16.77,10.02,5.79,0.0
20050116:1210,62.9,27.0,108.91,4.99,18.14,11.09,6.41,0.0
20050116:1310,47.21,12.33,93.93,4.29,17.1,11.09,6.41,0.0
20050116:1410,37.42,10.31,77.29,3.51,13.75,11.09,5.52,0.0
20050116:1510,52.71,45.94,71.7,2.99,8.41,11.09,5.93,0.0
20050116:1610,3.14,0.0,15.47,0.7,1.49,10.55,5.66,0.0
20050116:1710,0.0,0.0,0.0,0.0,0.0,10.02,5.24,0.0
20050116:1810,0.0,0.0,0.0,0.0,0.0,9.49,4.48,0.0
20050116:1910,0.0,0.0,0.0,0.0,0.0,8.43,4.07,0.0
20050116:2010,0.0,0.0,0.0,0.0,0.0,7.9,3.86,0.0
20050116:2110,0.0,0.0,0.0,0.0,0.0,7.37,3.93,0.0
20050116:2210,0.0,0.0,0.0,0.0,0.0,6.84,4.0,0.0
20050116:2310,0.0,0.0,0.0,0.0,0.0,6.31,4.41,0.0
20050117:0010,0.0,0.0,0.0,0.0,0.0,6.84,4.76,0.0
20050117:0110,0.0,0.0,0.0,0.0,0.0,6.84,4.97,0.0
20050117:0210,0.0,0.0,0.0,0.0,0.0,7.37,5.17,0.0
20050117:0310,0.0,0.0,0.0,0.0,0.0,7.37,5.38,0.0
20050117:0410,0.0,0.0,0.0,0.0,0.0,7.9,5.93,0.0
20050117:0510,0.0,0.0,0.0,0.0,0.0,7.9,6.28,0.0
20050117:0610,0.0,0.0,0.0,0.0,0.0,8.43,6.62,0.0
20050117:0710,0.0,0.0,0.0,0.0,0.0,8.96,6.69,0.0
20050117:0810,0.0,0.0,0.0,0.0,0.0,8.96,6.9,0.0
20050117:0910,7.7,4.85,21.76,1.0,7.69,8.96,7.38,0.0
20050117:1010,59.45,48.78,79.96,3.66,13.29,9.49,7.79,0.0
20050117:1110,66.6,36.99,104.79,4.8,16.94,9.49,8.21,0.0
20050117:1210,12.21,0.0,36.64,1.66,18.33,10.02,8.62,0.0
20050117:1310,5.06,0.0,20.36,0.92,17.3,10.02,8.62,0.0
20050117:1410,5.06,0.0,20.36,0.92,13.96,10.02,8.34,0.0
20050117:1510,9.24,0.0,30.13,1.37,8.62,10.02,7.38,0.0
20050117:1610,0.26,0.0,6.51,0.3,1.7,10.02,6.48,0.0
20050117:1710,0.0,0.0,0.0,0.0,0.0,9.49,6.69,0.0
20050117:1810,0.0,0.0,0.0,0.0,0.0,8.43,7.1,0.0
20050117:1910,0.0,0.0,0.0,0.0,0.0,8.43,7.24,0.0
20050117:2010,0.0,0.0,0.0,0.0,0.0,7.9,7.1,0.0
20050117:2110,0.0,0.0,0.0,0.0,0.0,7.9,7.24,0.0
20050117:2210,0.0,0.0,0.0,0.0,0.0,7.37,6.69,0.0
20050117:2310,0.0,0.0,0.0,0.0,0.0,6.84,6.34,0.0
20050118:0010,0.0,0.0,0.0,0.0,0.0,6.31,7.31,0.0
20050118:0110,0.0,0.0,0.0,0.0,0.0,4.72,6.28,0.0
20050118:0210,0.0,0.0,0.0,0.0,0.0,4.19,5.38,0.0
20050118:0310,0.0,0.0,0.0,0.0,0.0,4.19,6.97,0.0
20050118:0410,0.0,0.0,0.0,0.0,0.0,3.66,7.52,0.0
20050118:0510,0.0,0.0,0.0,0.0,0.0,3.13,7.66,0.0
20050118:0610,0.0,0.0,0.0,0.0,0.0,2.6,7.45,0.0
20050118:0710,0.0,0.0,0.0,0.0,0.0,2.6,6.34,0.0
20050118:0810,0.0,0.0,0.0,0.0,0.0,2.07,6.55,0.0
20050118:0910,116.73,180.82,49.29,2.51,7.83,2.07,6.9,0.0
20050118:1010,271.48,409.84,103.53,6.47,13.45,2.6,6.97,0.0
20050118:1110,374.49,589.28,126.59,9.53,17.13,3.66,6.76,0.0
20050118:1210,372.72,544.96,171.03,10.38,18.53,4.72,6.9,0.0
20050118:1310,79.02,42.31,120.02,5.47,17.51,5.78,7.66,0.0
20050118:1410,15.58,0.0,43.16,1.96,14.17,6.31,8.55,0.0
20050118:1510,163.71,197.97,122.35,4.47,8.84,6.31,9.03,0.0
20050118:1610,3.84,0.0,17.1,0.78,1.91,6.84,8.69,0.0
20050118:1710,0.0,0.0,0.0,0.0,0.0,6.84,8.28,0.0
20050118:1810,0.0,0.0,0.0,0.0,0.0,6.84,8.0,0.0
20050118:1910,0.0,0.0,0.0,0.0,0.0,6.84,8.69,0.0
20050118:2010,0.0,0.0,0.0,0.0,0.0,6.84,8.21,0.0
20050118:2110,0.0,0.0,0.0,0.0,0.0,6.31,7.93,0.0
20050118:2210,0.0,0.0,0.0,0.0,0.0,5.78,7.72,0.0
20050118:2310,0.0,0.0,0.0,0.0,0.0,5.25,7.52,0.0
20050119:0010,0.0,0.0,0.0,0.0,0.0,5.25,7.38,0.0
20050119:0110,0.0,0.0,0.0,0.0,0.0,4.72,7.17,0.0
20050119:0210,0.0,0.0,0.0,0.0,0.0,4.19,6.76,0.0
20050119:0310,0.0,0.0,0.0,0.0,0.0,4.19,6.41,0.0
20050119:0410,0.0,0.0,0.0,0.0,0.0,4.19,6.0,0.0
20050119:0510,0.0,0.0,0.0,0.0,0.0,4.19,5.72,0.0
20050119:0610,0.0,0.0,0.0,0.0,0.0,4.19,5.45,0.0
20050119:0710,0.0,0.0,0.0,0.0,0.0,4.72,5.24,0.0
20050119:0810,0.0,0.0,0.0,0.0,0.0,4.72,4.9,0.0
20050119:0910,71.96,102.72,48.49,2.22,7.98,5.25,4.55,0.0
20050119:1010,269.73,422.05,102.49,6.61,13.62,6.31,4.28,0.0
20050119:1110,291.74,411.22,160.43,8.72,17.32,7.37,3.93,0.0
20050119:1210,32.16,0.0,76.55,3.47,18.74,8.43,4.48,0.0
20050119:1310,14.57,0.0,41.53,1.88,17.73,8.96,5.38,0.0
20050119:1410,17.66,0.0,48.04,2.18,14.39,9.49,4.97,0.0
20050119:1510,59.02,51.67,77.29,3.25,9.05,9.49,4.21,0.0
20050119:1610,5.08,0.0,20.36,0.92,2.12,8.96,4.07,0.0
20050119:1710,0.0,0.0,0.0,0.0,0.0,8.96,4.41,0.0
20050119:1810,0.0,0.0,0.0,0.0,0.0,9.49,5.17,0.0
20050119:1910,0.0,0.0,0.0,0.0,0.0,10.55,6.62,0.0
20050119:2010,0.0,0.0,0.0,0.0,0.0,11.09,6.9,0.0
20050119:2110,0.0,0.0,0.0,0.0,0.0,11.09,7.17,0.0
20050119:2210,0.0,0.0,0.0,0.0,0.0,11.61,7.45,0.0
20050119:2310,0.0,0.0,0.0,0.0,0.0,11.61,7.45,0.0
20050120:0010,0.0,0.0,0.0,0.0,0.0,11.09,7.72,0.0
20050120:0110,0.0,0.0,0.0,0.0,0.0,10.55,7.72,0.0
20050120:0210,0.0,0.0,0.0,0.0,0.0,10.55,7.66,0.0
20050120:0310,0.0,0.0,0.0,0.0,0.0,10.02,7.72,0.0
20050120:0410,0.0,0.0,0.0,0.0,0.0,10.02,7.66,0.0
20050120:0510,0.0,0.0,0.0,0.0,0.0,10.55,7.72,0.0
20050120:0610,0.0,0.0,0.0,0.0,0.0,11.09,8.28,0.0
20050120:0710,0.0,0.0,0.0,0.0,0.0,11.09,8.0,0.0
20050120:0810,0.0,0.0,0.0,0.0,0.0,10.55,8.07,0.0
20050120:0910,3.74,0.0,17.1,0.78,8.13,11.09,8.14,0.0
20050120:1010,4.38,0.0,18.73,0.85,13.79,11.09,8.41,0.0
20050120:1110,16.32,0.0,45.6,2.07,17.51,11.61,8.69,0.0
20050120:1210,94.64,60.71,134.52,6.17,18.95,11.61,9.24,0.0
20050120:1310,13.96,0.0,40.72,1.85,17.95,12.15,9.45,0.0
20050120:1410,23.44,0.0,60.26,2.73,14.62,12.15,10.0,0.0
20050120:1510,1.68,0.0,11.4,0.52,9.28,12.15,10.0,0.0
20050120:1610,0.0,0.0,3.26,0.15,2.34,11.61,9.66,0.0
20050120:1710,0.0,0.0,0.0,0.0,0.0,11.09,9.66,0.0
20050120:1810,0.0,0.0,0.0,0.0,0.0,11.09,9.79,0.0
20050120:1910,0.0,0.0,0.0,0.0,0.0,10.55,9.93,0.0
20050120:2010,0.0,0.0,0.0,0.0,0.0,10.55,9.93,0.0
20050120:2110,0.0,0.0,0.0,0.0,0.0,11.09,10.0,0.0
20050120:2210,0.0,0.0,0.0,0.0,0.0,11.09,9.86,0.0
20050120:2310,0.0,0.0,0.0,0.0,0.0,11.09,9.52,0.0
20050121:0010,0.0,0.0,0.0,0.0,0.0,11.09,8.97,0.0
20050121:0110,0.0,0.0,0.0,0.0,0.0,10.55,8.34,0.0
20050121:0210,0.0,0.0,0.0,0.0,0.0,9.49,7.66,0.0
20050121:0310,0.0,0.0,0.0,0.0,0.0,8.43,6.62,0.0
20050121:0410,0.0,0.0,0.0,0.0,0.0,7.37,5.72,0.0
20050121:0510,0.0,0.0,0.0,0.0,0.0,6.84,5.31,0.0
20050121:0610,0.0,0.0,0.0,0.0,0.0,6.31,5.03,0.0
20050121:0710,0.0,0.0,0.0,0.0,0.0,6.84,4.83,0.0
20050121:0810,0.0,0.0,0.0,0.0,0.0,6.84,4.69,0.0
20050121:0910,81.42,116.77,52.66,2.44,8.3,6.31,4.69,0.0
20050121:1010,256.33,388.62,110.45,6.65,13.98,6.84,4.41,0.0
20050121:1110,259.56,337.85,165.16,8.42,17.72,7.37,5.79,0.0
20050121:1210,239.3,277.7,186.49,8.9,19.17,7.9,6.21,0.0
20050121:1310,387.42,591.85,169.08,10.79,18.18,7.9,6.07,0.0
20050121:1410,238.63,293.19,171.82,7.65,14.85,7.9,5.72,0.0
20050121:1510,4.8,0.0,19.54,0.89,9.51,7.37,4.83,0.0
20050121:1610,0.0,0.0,4.07,0.18,2.56,7.37,4.21,0.0
20050121:1710,0.0,0.0,0.0,0.0,0.0,6.84,3.66,0.0
20050121:1810,0.0,0.0,0.0,0.0,0.0,6.31,3.31,0.0
20050121:1910,0.0,0.0,0.0,0.0,0.0,6.31,3.38,0.0
20050121:2010,0.0,0.0,0.0,0.0,0.0,6.31,2.97,0.0
20050121:2110,0.0,0.0,0.0,0.0,0.0,6.31,2.69,0.0
20050121:2210,0.0,0.0,0.0,0.0,0.0,5.78,2.55,0.0
20050121:2310,0.0,0.0,0.0,0.0,0.0,5.78,2.14,0.0
20050122:0010,0.0,0.0,0.0,0.0,0.0,5.25,1.79,0.0
20050122:0110,0.0,0.0,0.0,0.0,0.0,5.25,1.86,0.0
20050122:0210,0.0,0.0,0.0,0.0,0.0,4.72,2.21,0.0
20050122:0310,0.0,0.0,0.0,0.0,0.0,4.72,2.28,0.0
20050122:0410,0.0,0.0,0.0,0.0,0.0,4.19,2.21,0.0
20050122:0510,0.0,0.0,0.0,0.0,0.0,3.66,2.21,0.0
20050122:0610,0.0,0.0,0.0,0.0,0.0,3.13,2.14,0.0
20050122:0710,0.0,0.0,0.0,0.0,0.0,3.66,2.21,0.0
20050122:0810,0.0,0.0,0.0,0.0,0.0,3.13,2.14,0.0
20050122:0910,49.1,61.63,46.17,2.11,8.47,3.13,2.28,0.0
20050122:1010,31.67,9.84,64.53,2.96,14.17,3.66,2.34,0.0
20050122:1110,140.79,132.0,144.23,6.69,17.93,4.19,2.55,0.0
20050122:1210,370.84,558.48,173.59,10.94,19.39,4.72,2.9,0.0
20050122:1310,134.46,110.16,155.16,7.06,18.41,5.25,2.97,0.0
20050122:1410,14.4,0.0,40.72,1.85,15.08,5.78,2.9,0.0
20050122:1510,2.04,0.0,12.21,0.55,9.74,5.78,2.69,0.0
20050122:1610,0.73,0.0,8.14,0.37,2.79,5.25,3.03,0.0
20050122:1710,0.0,0.0,0.0,0.0,0.0,4.72,3.59,0.0
20050122:1810,0.0,0.0,0.0,0.0,0.0,4.72,4.0,0.0
20050122:1910,0.0,0.0,0.0,0.0,0.0,4.72,5.52,0.0
20050122:2010,0.0,0.0,0.0,0.0,0.0,3.66,6.34,0.0
20050122:2110,0.0,0.0,0.0,0.0,0.0,3.13,6.62,0.0
20050122:2210,0.0,0.0,0.0,0.0,0.0,2.6,7.17,0.0
20050122:2310,0.0,0.0,0.0,0.0,0.0,2.6,5.17,0.0
20050123:0010,0.0,0.0,0.0,0.0,0.0,2.6,7.59,0.0
20050123:0110,0.0,0.0,0.0,0.0,0.0,2.6,7.17,0.0
20050123:0210,0.0,0.0,0.0,0.0,0.0,2.07,7.1,0.0
20050123:0310,0.0,0.0,0.0,0.0,0.0,2.07,6.97,0.0
20050123:0410,0.0,0.0,0.0,0.0,0.0,2.07,6.97,0.0
20050123:0510,0.0,0.0,0.0,0.0,0.0,2.07,6.83,0.0
20050123:0610,0.0,0.0,0.0,0.0,0.0,1.54,6.62,0.0
20050123:0710,0.0,0.0,0.0,0.0,0.0,1.54,6.34,0.0
20050123:0810,0.0,0.0,0.0,0.0,0.0,1.54,5.93,0.0
20050123:0910,73.71,99.23,52.54,2.44,8.64,1.54,5.86,0.0
20050123:1010,303.86,482.55,94.89,7.32,14.36,2.07,5.17,0.0
20050123:1110,381.84,606.66,127.5,10.2,18.14,3.13,5.31,0.0
20050123:1210,445.72,752.23,118.36,12.04,19.62,4.19,5.31,0.0
20050123:1310,448.18,757.18,122.7,11.9,18.65,4.72,5.17,0.0
20050123:1410,408.84,671.36,125.83,9.98,15.32,4.72,5.45,0.0
20050123:1510,278.62,399.26,140.83,6.1,9.97,4.72,5.17,0.0
20050123:1610,204.6,337.21,68.95,2.25,3.02,3.66,5.17,0.0
20050123:1710,0.0,0.0,0.0,0.0,0.0,2.6,5.38,0.0
20050123:1810,0.0,0.0,0.0,0.0,0.0,2.07,5.31,0.0
20050123:1910,0.0,0.0,0.0,0.0,0.0,2.07,5.79,0.0
20050123:2010,0.0,0.0,0.0,0.0,0.0,2.07,5.52,0.0
20050123:2110,0.0,0.0,0.0,0.0,0.0,2.07,5.24,0.0
20050123:2210,0.0,0.0,0.0,0.0,0.0,2.07,5.17,0.0
20050123:2310,0.0,0.0,0.0,0.0,0.0,2.07,5.1,0.0
20050124:0010,0.0,0.0,0.0,0.0,0.0,1.54,5.1,0.0
20050124:0110,0.0,0.0,0.0,0.0,0.0,1.54,5.17,0.0
20050124:0210,0.0,0.0,0.0,0.0,0.0,1.54,5.38,0.0
20050124:0310,0.0,0.0,0.0,0.0,0.0,1.54,5.66,0.0
20050124:0410,0.0,0.0,0.0,0.0,0.0,1.01,5.93,0.0
20050124:0510,0.0,0.0,0.0,0.0,0.0,1.01,6.21,0.0
20050124:0610,0.0,0.0,0.0,0.0,0.0,1.01,6.34,0.0
20050124:0710,0.0,0.0,0.0,0.0,0.0,1.01,6.62,0.0
20050124:0810,0.0,0.0,0.0,0.0,0.0,1.01,6.76,0.0
20050124:0910,81.17,109.9,55.23,2.59,8.82,1.54,6.9,0.0
20050124:1010,284.71,431.58,106.51,7.17,14.57,2.07,6.28,0.0
20050124:1110,392.52,620.35,126.09,10.42,18.36,2.6,7.1,0.0
20050124:1210,250.56,283.42,191.49,9.27,19.86,3.66,7.24,0.0
20050124:1310,243.25,269.53,191.72,9.01,18.89,4.19,8.41,0.0
20050124:1410,359.93,526.21,164.15,9.42,15.57,4.72,7.45,0.0
20050124:1510,8.78,0.0,28.5,1.29,10.21,4.19,6.9,0.0
20050124:1610,110.88,165.74,60.39,1.96,3.25,3.66,6.62,0.0
20050124:1710,0.0,0.0,0.0,0.0,0.0,3.13,6.28,0.0
20050124:1810,0.0,0.0,0.0,0.0,0.0,2.6,6.14,0.0
20050124:1910,0.0,0.0,0.0,0.0,0.0,2.07,6.0,0.0
20050124:2010,0.0,0.0,0.0,0.0,0.0,2.07,5.93,0.0
20050124:2110,0.0,0.0,0.0,0.0,0.0,2.07,5.79,0.0
20050124:2210,0.0,0.0,0.0,0.0,0.0,1.54,5.59,0.0
20050124:2310,0.0,0.0,0.0,0.0,0.0,1.54,5.72,0.0
20050125:0010,0.0,0.0,0.0,0.0,0.0,1.54,5.38,0.0
20050125:0110,0.0,0.0,0.0,0.0,0.0,1.54,5.45,0.0
20050125:0210,0.0,0.0,0.0,0.0,0.0,1.54,5.45,0.0
20050125:0310,0.0,0.0,0.0,0.0,0.0,1.54,5.86,0.0
20050125:0410,0.0,0.0,0.0,0.0,0.0,1.54,6.0,0.0
20050125:0510,0.0,0.0,0.0,0.0,0.0,1.54,6.0,0.0
20050125:0610,0.0,0.0,0.0,0.0,0.0,1.01,5.93,0.0
20050125:0710,0.0,0.0,0.0,0.0,0.0,1.54,6.07,0.0
20050125:0810,0.0,0.0,0.0,0.0,0.0,2.07,6.14,0.0
20050125:0910,0.3,0.0,6.51,0.3,9.01,2.07,5.52,0.0
20050125:1010,5.62,0.0,21.17,0.96,14.78,2.6,6.28,0.0
20050125:1110,16.63,0.0,44.79,2.03,18.59,3.13,7.03,0.0
20050125:1210,27.32,0.0,65.96,2.99,20.1,4.19,6.55,0.0
20050125:1310,42.94,2.81,92.57,4.21,19.14,4.19,6.48,0.0
20050125:1410,18.16,0.0,48.04,2.18,15.82,4.19,6.21,0.0
20050125:1510,13.36,0.0,38.27,1.74,10.46,4.19,5.72,0.0
20050125:1610,4.57,0.0,18.73,0.85,3.49,3.66,5.52,0.0
20050125:1710,0.0,0.0,0.0,0.0,0.0,2.6,5.24,0.0
20050125:1810,0.0,0.0,0.0,0.0,0.0,2.07,5.31,0.0
20050125:1910,0.0,0.0,0.0,0.0,0.0,2.6,4.9,0.0
20050125:2010,0.0,0.0,0.0,0.0,0.0,2.6,4.69,0.0
20050125:2110,0.0,0.0,0.0,0.0,0.0,2.07,4.48,0.0
20050125:2210,0.0,0.0,0.0,0.0,0.0,2.07,4.55,0.0
20050125:2310,0.0,0.0,0.0,0.0,0.0,2.07,4.9,0.0
20050126:0010,0.0,0.0,0.0,0.0,0.0,1.54,5.17,0.0
20050126:0110,0.0,0.0,0.0,0.0,0.0,1.01,5.1,0.0
20050126:0210,0.0,0.0,0.0,0.0,0.0,0.48,5.31,0.0
20050126:0310,0.0,0.0,0.0,0.0,0.0,0.48,5.31,0.0
20050126:0410,0.0,0.0,0.0,0.0,0.0,-0.04,5.38,0.0
20050126:0510,0.0,0.0,0.0,0.0,0.0,-0.04,5.52,0.0
20050126:0610,0.0,0.0,0.0,0.0,0.0,-0.04,5.45,0.0
20050126:0710,0.0,0.0,0.0,0.0,0.0,-0.57,5.03,0.0
20050126:0810,0.0,0.0,0.0,0.0,0.0,-0.57,4.9,0.0
20050126:0910,21.86,16.22,38.56,1.77,9.21,-0.04,5.03,0.0
20050126:1010,39.8,15.57,73.05,3.36,14.99,1.01,4.55,0.0
20050126:1110,376.38,584.57,138.34,10.49,18.83,2.07,4.55,0.0
20050126:1210,442.86,729.55,131.06,12.38,20.35,2.07,4.55,0.0
20050126:1310,437.59,707.78,144.63,12.12,19.4,3.13,4.9,0.0
20050126:1410,152.5,141.61,153.16,6.84,16.08,3.13,5.17,0.0
20050126:1510,310.0,460.33,136.86,6.8,10.71,3.13,5.17,0.0
20050126:1610,41.7,53.59,41.56,1.63,3.73,2.6,4.34,0.0
20050126:1710,0.0,0.0,0.0,0.0,0.0,2.07,4.0,0.0
20050126:1810,0.0,0.0,0.0,0.0,0.0,2.07,3.79,0.0
20050126:1910,0.0,0.0,0.0,0.0,0.0,1.54,3.31,0.0
20050126:2010,0.0,0.0,0.0,0.0,0.0,1.54,3.24,0.0
20050126:2110,0.0,0.0,0.0,0.0,0.0,2.07,3.24,0.0
20050126:2210,0.0,0.0,0.0,0.0,0.0,2.07,3.38,0.0
20050126:2310,0.0,0.0,0.0,0.0,0.0,2.07,3.79,0.0
20050127:0010,0.0,0.0,0.0,0.0,0.0,2.6,4.48,0.0
20050127:0110,0.0,0.0,0.0,0.0,0.0,3.13,5.03,0.0
20050127:0210,0.0,0.0,0.0,0.0,0.0,3.66,5.59,0.0
20050127:0310,0.0,0.0,0.0,0.0,0.0,3.66,5.93,0.0
20050127:0410,0.0,0.0,0.0,0.0,0.0,3.66,5.93,0.0
20050127:0510,0.0,0.0,0.0,0.0,0.0,3.66,5.93,0.0
20050127:0610,0.0,0.0,0.0,0.0,0.0,3.66,6.0,0.0
20050127:0710,0.0,0.0,0.0,0.0,0.0,4.19,5.93,0.0
20050127:0810,0.0,0.0,0.0,0.0,0.0,4.19,5.86,0.0
20050127:0910,12.0,3.97,31.51,1.44,9.41,4.19,6.0,0.0
20050127:1010,34.66,9.22,70.95,3.25,15.21,4.72,5.72,0.0
20050127:1110,8.74,0.0,28.5,1.29,19.07,5.25,6.41,0.0
20050127:1210,12.09,0.0,35.83,1.63,20.6,5.78,6.48,0.0
20050127:1310,12.86,0.0,37.46,1.7,19.66,5.78,6.34,0.0
20050127:1410,10.16,0.0,31.76,1.44,16.33,6.31,5.79,0.0
20050127:1510,2.62,0.0,13.84,0.63,10.96,6.31,5.45,0.0
20050127:1610,1.75,0.0,11.4,0.52,3.98,6.31,6.0,0.0
20050127:1710,0.0,0.0,0.0,0.0,0.0,5.78,6.07,0.0
20050127:1810,0.0,0.0,0.0,0.0,0.0,5.78,5.66,0.0
20050127:1910,0.0,0.0,0.0,0.0,0.0,5.78,5.38,0.0
20050127:2010,0.0,0.0,0.0,0.0,0.0,5.78,5.59,0.0
20050127:2110,0.0,0.0,0.0,0.0,0.0,5.78,6.0,0.0
20050127:2210,0.0,0.0,0.0,0.0,0.0,5.25,6.14,0.0
20050127:2310,0.0,0.0,0.0,0.0,0.0,4.72,6.21,0.0
20050128:0010,0.0,0.0,0.0,0.0,0.0,4.72,5.93,0.0
20050128:0110,0.0,0.0,0.0,0.0,0.0,4.72,5.79,0.0
20050128:0210,0.0,0.0,0.0,0.0,0.0,4.72,5.86,0.0
20050128:0310,0.0,0.0,0.0,0.0,0.0,4.72,5.59,0.0
20050128:0410,0.0,0.0,0.0,0.0,0.0,4.72,5.38,0.0
20050128:0510,0.0,0.0,0.0,0.0,0.0,4.72,5.45,0.0
20050128:0610,0.0,0.0,0.0,0.0,0.0,4.72,5.93,0.0
20050128:0710,0.0,0.0,0.0,0.0,0.0,4.72,6.83,0.0
20050128:0810,0.0,0.0,0.0,0.0,0.0,4.72,7.03,0.0
20050128:0910,51.03,58.33,53.39,2.48,9.62,5.25,7.17,0.0
20050128:1010,19.23,0.0,50.49,2.29,15.44,5.78,6.41,0.0
20050128:1110,92.0,57.73,128.76,5.99,19.31,6.31,6.55,0.0
20050128:1210,126.44,90.64,158.91,7.39,20.86,6.84,7.79,0.0
20050128:1310,9.4,0.0,30.13,1.37,19.92,6.84,7.66,0.0
20050128:1410,5.15,0.0,20.36,0.92,16.6,6.84,8.34,0.0
20050128:1510,4.49,0.0,18.73,0.85,11.22,6.84,7.72,0.0
20050128:1610,11.51,6.81,28.16,1.26,4.22,6.31,7.03,0.0
20050128:1710,0.0,0.0,0.0,0.0,0.0,6.31,6.83,0.0
20050128:1810,0.0,0.0,0.0,0.0,0.0,6.31,6.69,0.0
20050128:1910,0.0,0.0,0.0,0.0,0.0,6.31,6.76,0.0
20050128:2010,0.0,0.0,0.0,0.0,0.0,6.31,6.62,0.0
20050128:2110,0.0,0.0,0.0,0.0,0.0,6.31,6.48,0.0
20050128:2210,0.0,0.0,0.0,0.0,0.0,5.78,6.41,0.0
20050128:2310,0.0,0.0,0.0,0.0,0.0,5.78,6.41,0.0
20050129:0010,0.0,0.0,0.0,0.0,0.0,5.25,6.14,0.0
20050129:0110,0.0,0.0,0.0,0.0,0.0,5.25,6.07,0.0
20050129:0210,0.0,0.0,0.0,0.0,0.0,5.25,5.79,0.0
20050129:0310,0.0,0.0,0.0,0.0,0.0,5.25,5.66,0.0
20050129:0410,0.0,0.0,0.0,0.0,0.0,5.25,5.45,0.0
20050129:0510,0.0,0.0,0.0,0.0,0.0,5.25,5.31,0.0
20050129:0610,0.0,0.0,0.0,0.0,0.0,5.25,5.24,0.0
20050129:0710,0.0,0.0,0.0,0.0,0.0,5.25,5.03,0.0
20050129:0810,0.0,0.0,0.0,0.0,0.0,5.25,4.9,0.0
20050129:0910,18.45,11.42,37.62,1.74,9.83,5.25,4.76,0.0
20050129:1010,35.18,8.97,72.52,3.33,15.67,5.78,5.59,0.0
20050129:1110,21.62,0.0,55.37,2.51,19.56,6.31,5.17,0.0
20050129:1210,29.46,0.0,70.85,3.21,21.13,6.84,5.24,0.0
20050129:1310,23.21,0.0,58.63,2.66,20.19,6.84,5.86,0.0
20050129:1410,25.22,0.0,62.7,2.84,16.87,7.37,6.0,0.0
20050129:1510,10.13,0.0,31.76,1.44,11.48,6.84,4.14,0.0
20050129:1610,16.48,12.89,32.84,1.44,4.47,6.84,4.07,0.0
20050129:1710,0.0,0.0,0.0,0.0,0.0,6.31,3.72,0.0
20050129:1810,0.0,0.0,0.0,0.0,0.0,5.78,3.66,0.0
20050129:1910,0.0,0.0,0.0,0.0,0.0,6.31,3.72,0.0
20050129:2010,0.0,0.0,0.0,0.0,0.0,6.31,3.52,0.0
20050129:2110,0.0,0.0,0.0,0.0,0.0,5.78,3.31,0.0
20050129:2210,0.0,0.0,0.0,0.0,0.0,5.78,3.24,0.0
20050129:2310,0.0,0.0,0.0,0.0,0.0,5.78,3.17,0.0
20050130:0010,0.0,0.0,0.0,0.0,0.0,5.25,3.03,0.0
20050130:0110,0.0,0.0,0.0,0.0,0.0,5.25,2.83,0.0
20050130:0210,0.0,0.0,0.0,0.0,0.0,4.72,2.69,0.0
20050130:0310,0.0,0.0,0.0,0.0,0.0,4.19,2.76,0.0
20050130:0410,0.0,0.0,0.0,0.0,0.0,3.66,2.9,0.0
20050130:0510,0.0,0.0,0.0,0.0,0.0,3.66,2.76,0.0
20050130:0610,0.0,0.0,0.0,0.0,0.0,3.13,2.62,0.0
20050130:0710,0.0,0.0,0.0,0.0,0.0,3.13,2.76,0.0
20050130:0810,0.0,0.0,0.0,0.0,0.0,3.66,2.62,0.0
20050130:0910,4.55,0.0,18.73,0.85,10.05,4.19,2.48,0.0
20050130:1010,6.22,0.0,22.8,1.03,15.91,5.25,2.83,0.0
20050130:1110,11.66,0.0,35.02,1.59,19.82,6.31,3.59,0.0
