Latitude (decimal degrees):	55.953
Longitude (decimal degrees):	-3.188
Elevation (m):	65
Radiation database:	PVGIS-SARAH2


Slope: 56 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	0.7
System losses (%):	0.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20050115:1811,0.0,0.0,0.0,0.0,0.0,9.71,6.28,0.0
20050115:1911,0.0,0.0,0.0,0.0,0.0,9.72,6.34,0.0
20050115:2011,0.0,0.0,0.0,0.0,0.0,9.74,6.55,0.0
20050115:2111,0.0,0.0,0.0,0.0,0.0,9.69,6.62,0.0
20050115:2211,0.0,0.0,0.0,0.0,0.0,9.63,6.69,0.0
20050115:2311,0.0,0.0,0.0,0.0,0.0,9.56,6.9,0.0
20050116:0011,0.0,0.0,0.0,0.0,0.0,9.2,6.9,0.0
20050116:0111,0.0,0.0,0.0,0.0,0.0,8.86,6.83,0.0
20050116:0211,0.0,0.0,0.0,0.0,0.0,8.3,6.55,0.0
20050116:0311,0.0,0.0,0.0,0.0,0.0,8.12,6.48,0.0
20050116:0411,0.0,0.0,0.0,0.0,0.0,7.87,6.34,0.0
20050116:0511,0.0,0.0,0.0,0.0,0.0,7.74,6.21,0.0
20050116:0611,0.0,0.0,0.0,0.0,0.0,7.6,6.0,0.0
20050116:0711,0.0,0.0,0.0,0.0,0.0,7.73,6.14,0.0
20050116:0811,0.0,0.0,0.0,0.0,0.0,7.76,5.93,0.0
20050116:0911,0.0,0.0,0.0,0.0,0.0,8.1,5.86,0.0
20050116:1011,123.41,131.31,62.95,3.08,8.25,8.33,6.34,0.0
20050116:1111,24.38,4.41,45.18,2.55,11.64,8.5,6.69,0.0
20050116:1211,216.37,198.08,128.54,6.38,13.06,8.59,6.14,0.0
20050116:1311,11.07,0.0,28.04,1.58,12.4,8.4,6.14,0.0
20050116:1411,15.3,0.0,35.05,1.98,9.71,7.92,5.59,0.0
20050116:1511,6.31,0.0,19.47,1.1,5.21,7.27,5.45,0.0
20050116:1611,0.0,0.0,0.0,0.0,0.0,6.5,5.52,0.0
20050116:1711,0.0,0.0,0.0,0.0,0.0,5.88,5.79,0.0
20050116:1811,0.0,0.0,0.0,0.0,0.0,5.76,6.34,0.0
20050116:1911,0.0,0.0,0.0,0.0,0.0,6.81,7.31,0.0
20050116:2011,0.0,0.0,0.0,0.0,0.0,7.29,7.66,0.0
20050116:2111,0.0,0.0,0.0,0.0,0.0,7.64,7.79,0.0
20050116:2211,0.0,0.0,0.0,0.0,0.0,7.9,8.0,0.0
20050116:2311,0.0,0.0,0.0,0.0,0.0,8.12,8.07,0.0
20050117:0011,0.0,0.0,0.0,0.0,0.0,8.26,8.0,0.0
20050117:0111,0.0,0.0,0.0,0.0,0.0,8.2,7.59,0.0
20050117:0211,0.0,0.0,0.0,0.0,0.0,8.05,7.17,0.0
20050117:0311,0.0,0.0,0.0,0.0,0.0,7.75,7.17,0.0
20050117:0411,0.0,0.0,0.0,0.0,0.0,7.3,7.45,0.0
20050117:0511,0.0,0.0,0.0,0.0,0.0,6.59,7.45,0.0
20050117:0611,0.0,0.0,0.0,0.0,0.0,6.1,7.24,0.0
20050117:0711,0.0,0.0,0.0,0.0,0.0,6.46,7.45,0.0
20050117:0811,0.0,0.0,0.0,0.0,0.0,6.05,7.38,0.0
20050117:0911,0.0,0.0,0.0,0.0,0.0,5.69,7.1,0.0
20050117:1011,252.27,300.7,73.37,4.0,8.41,5.55,7.31,0.0
20050117:1111,26.81,4.35,48.33,2.73,11.82,5.38,7.52,0.0
20050117:1211,235.7,215.87,132.37,6.6,13.26,5.1,7.31,0.0
20050117:1311,105.99,71.23,94.39,4.97,12.6,4.44,6.48,0.0
20050117:1411,64.29,38.66,68.22,3.61,9.91,3.55,6.69,0.0
20050117:1511,121.35,117.45,70.39,2.77,5.42,2.82,7.38,0.0
20050117:1611,0.0,0.0,0.0,0.0,0.0,2.24,6.69,0.0
20050117:1711,0.0,0.0,0.0,0.0,0.0,1.67,6.55,0.0
20050117:1811,0.0,0.0,0.0,0.0,0.0,1.06,6.48,0.0
20050117:1911,0.0,0.0,0.0,0.0,0.0,1.26,6.41,0.0
20050117:2011,0.0,0.0,0.0,0.0,0.0,0.8,5.93,0.0
20050117:2111,0.0,0.0,0.0,0.0,0.0,0.68,5.79,0.0
20050117:2211,0.0,0.0,0.0,0.0,0.0,0.4,5.86,0.0
20050117:2311,0.0,0.0,0.0,0.0,0.0,0.11,6.07,0.0
20050118:0011,0.0,0.0,0.0,0.0,0.0,0.1,6.0,0.0
20050118:0111,0.0,0.0,0.0,0.0,0.0,0.14,6.14,0.0
20050118:0211,0.0,0.0,0.0,0.0,0.0,0.05,6.14,0.0
20050118:0311,0.0,0.0,0.0,0.0,0.0,-0.22,6.0,0.0
20050118:0411,0.0,0.0,0.0,0.0,0.0,-0.42,6.07,0.0
20050118:0511,0.0,0.0,0.0,0.0,0.0,-0.57,6.21,0.0
20050118:0611,0.0,0.0,0.0,0.0,0.0,-0.66,6.21,0.0
20050118:0711,0.0,0.0,0.0,0.0,0.0,-0.7,5.66,0.0
20050118:0811,0.0,0.0,0.0,0.0,0.0,-0.59,5.66,0.0
20050118:0911,0.0,0.0,0.0,0.0,0.0,-0.3,6.07,0.0
20050118:1011,26.98,15.8,36.42,2.02,8.58,0.49,7.24,0.0
20050118:1111,51.31,25.71,61.67,3.43,12.0,1.22,7.38,0.0
20050118:1211,10.5,0.0,26.48,1.5,13.45,2.42,7.52,0.0
20050118:1311,72.73,37.16,81.29,4.44,12.81,3.63,6.83,0.0
20050118:1411,4.78,0.0,16.36,0.92,10.13,4.13,8.28,0.0
20050118:1511,98.35,92.04,64.38,2.68,5.63,4.27,8.21,0.0
20050118:1611,0.0,0.0,0.0,0.0,0.0,3.89,7.72,0.0
20050118:1711,0.0,0.0,0.0,0.0,0.0,3.44,7.17,0.0
20050118:1811,0.0,0.0,0.0,0.0,0.0,3.03,6.28,0.0
20050118:1911,0.0,0.0,0.0,0.0,0.0,2.93,5.72,0.0
20050118:2011,0.0,0.0,0.0,0.0,0.0,2.51,5.72,0.0
20050118:2111,0.0,0.0,0.0,0.0,0.0,2.15,5.86,0.0
20050118:2211,0.0,0.0,0.0,0.0,0.0,1.93,5.93,0.0
20050118:2311,0.0,0.0,0.0,0.0,0.0,1.86,5.86,0.0
20050119:0011,0.0,0.0,0.0,0.0,0.0,1.93,5.93,0.0
20050119:0111,0.0,0.0,0.0,0.0,0.0,1.8,5.86,0.0
20050119:0211,0.0,0.0,0.0,0.0,0.0,1.76,5.79,0.0
20050119:0311,0.0,0.0,0.0,0.0,0.0,1.9,5.59,0.0
20050119:0411,0.0,0.0,0.0,0.0,0.0,1.81,5.38,0.0
20050119:0511,0.0,0.0,0.0,0.0,0.0,1.76,4.9,0.0
20050119:0611,0.0,0.0,0.0,0.0,0.0,1.84,4.48,0.0
20050119:0711,0.0,0.0,0.0,0.0,0.0,1.34,4.41,0.0
20050119:0811,0.0,0.0,0.0,0.0,0.0,1.38,4.21,0.0
20050119:0911,0.0,0.0,0.0,0.0,0.0,1.47,3.86,0.0
20050119:1011,16.02,5.17,30.43,1.72,8.76,2.26,3.72,0.0
20050119:1111,13.26,0.0,31.16,1.76,12.19,3.17,3.72,0.0
20050119:1211,11.78,0.0,28.82,1.63,13.66,4.17,3.79,0.0
20050119:1311,3.21,0.0,13.24,0.75,13.02,4.67,4.62,0.0
20050119:1411,2.13,0.0,10.9,0.62,10.35,4.87,5.38,0.0
20050119:1511,3.2,0.0,13.24,0.75,5.85,5.26,7.1,0.0
20050119:1611,0.0,0.0,0.0,0.0,0.0,6.81,8.21,0.0
20050119:1711,0.0,0.0,0.0,0.0,0.0,8.75,9.24,0.0
20050119:1811,0.0,0.0,0.0,0.0,0.0,9.2,10.69,0.0
20050119:1911,0.0,0.0,0.0,0.0,0.0,8.48,11.66,0.0
20050119:2011,0.0,0.0,0.0,0.0,0.0,7.94,11.31,0.0
20050119:2111,0.0,0.0,0.0,0.0,0.0,7.14,10.9,0.0
20050119:2211,0.0,0.0,0.0,0.0,0.0,6.7,10.97,0.0
20050119:2311,0.0,0.0,0.0,0.0,0.0,6.21,10.48,0.0
20050120:0011,0.0,0.0,0.0,0.0,0.0,6.08,10.55,0.0
20050120:0111,0.0,0.0,0.0,0.0,0.0,5.9,10.07,0.0
20050120:0211,0.0,0.0,0.0,0.0,0.0,5.82,9.93,0.0
20050120:0311,0.0,0.0,0.0,0.0,0.0,5.94,10.0,0.0
20050120:0411,0.0,0.0,0.0,0.0,0.0,5.81,9.79,0.0
20050120:0511,0.0,0.0,0.0,0.0,0.0,5.96,9.59,0.0
20050120:0611,0.0,0.0,0.0,0.0,0.0,5.94,9.31,0.0
20050120:0711,0.0,0.0,0.0,0.0,0.0,6.22,9.17,0.0
20050120:0811,0.0,0.0,0.0,0.0,0.0,6.2,9.1,0.0
20050120:0911,0.0,0.0,0.0,0.0,0.0,6.09,9.03,0.0
20050120:1011,1.78,0.0,10.13,0.57,8.94,5.92,8.97,0.0
20050120:1111,7.22,0.0,21.03,1.19,12.39,5.96,8.76,0.0
20050120:1211,10.76,0.0,27.26,1.54,13.87,6.1,8.41,0.0
20050120:1311,3.56,0.0,14.02,0.79,13.24,5.85,8.0,0.0
20050120:1411,5.55,0.0,17.91,1.01,10.57,5.55,7.72,0.0
20050120:1511,0.3,0.0,6.23,0.35,6.08,5.27,7.59,0.0
20050120:1611,0.0,0.0,0.0,0.0,0.0,4.9,7.45,0.0
20050120:1711,0.0,0.0,0.0,0.0,0.0,4.52,7.38,0.0
20050120:1811,0.0,0.0,0.0,0.0,0.0,3.76,7.03,0.0
20050120:1911,0.0,0.0,0.0,0.0,0.0,4.09,7.1,0.0
20050120:2011,0.0,0.0,0.0,0.0,0.0,3.5,7.17,0.0
20050120:2111,0.0,0.0,0.0,0.0,0.0,3.15,7.24,0.0
20050120:2211,0.0,0.0,0.0,0.0,0.0,3.0,7.1,0.0
20050120:2311,0.0,0.0,0.0,0.0,0.0,3.0,6.97,0.0
20050121:0011,0.0,0.0,0.0,0.0,0.0,2.84,6.9,0.0
20050121:0111,0.0,0.0,0.0,0.0,0.0,2.8,6.9,0.0
20050121:0211,0.0,0.0,0.0,0.0,0.0,2.73,6.62,0.0
20050121:0311,0.0,0.0,0.0,0.0,0.0,2.9,6.55,0.0
20050121:0411,0.0,0.0,0.0,0.0,0.0,2.73,6.34,0.0
20050121:0511,0.0,0.0,0.0,0.0,0.0,2.62,6.14,0.0
20050121:0611,0.0,0.0,0.0,0.0,0.0,2.36,5.72,0.0
20050121:0711,0.0,0.0,0.0,0.0,0.0,2.06,5.31,0.0
20050121:0811,0.0,0.0,0.0,0.0,0.0,1.75,5.1,0.0
20050121:0911,0.0,0.0,0.0,0.0,0.0,1.56,4.9,0.0
20050121:1011,78.57,69.51,57.19,2.99,9.12,1.88,4.83,0.0
20050121:1111,203.72,188.51,113.33,5.81,12.59,2.65,4.21,0.0
20050121:1211,398.93,435.84,152.03,8.54,14.09,3.42,4.69,0.0
20050121:1311,452.37,517.43,154.08,8.93,13.47,3.93,4.83,0.0
20050121:1411,416.22,474.44,143.88,7.35,10.8,4.13,4.69,0.0
20050121:1511,158.93,153.01,89.56,3.39,6.31,3.87,4.28,0.0
20050121:1611,0.0,0.0,0.0,0.0,0.0,3.2,3.86,0.0
20050121:1711,0.0,0.0,0.0,0.0,0.0,2.28,3.52,0.0
20050121:1811,0.0,0.0,0.0,0.0,0.0,1.55,3.17,0.0
20050121:1911,0.0,0.0,0.0,0.0,0.0,1.02,2.69,0.0
20050121:2011,0.0,0.0,0.0,0.0,0.0,0.42,2.41,0.0
20050121:2111,0.0,0.0,0.0,0.0,0.0,-0.26,2.21,0.0
20050121:2211,0.0,0.0,0.0,0.0,0.0,-1.03,2.14,0.0
20050121:2311,0.0,0.0,0.0,0.0,0.0,-1.54,2.07,0.0
20050122:0011,0.0,0.0,0.0,0.0,0.0,-1.94,2.07,0.0
20050122:0111,0.0,0.0,0.0,0.0,0.0,-2.26,2.0,0.0
20050122:0211,0.0,0.0,0.0,0.0,0.0,-2.46,1.79,0.0
20050122:0311,0.0,0.0,0.0,0.0,0.0,-2.61,1.72,0.0
20050122:0411,0.0,0.0,0.0,0.0,0.0,-2.5,1.59,0.0
20050122:0511,0.0,0.0,0.0,0.0,0.0,-2.03,1.45,0.0
20050122:0611,0.0,0.0,0.0,0.0,0.0,-1.87,1.31,0.0
20050122:0711,0.0,0.0,0.0,0.0,0.0,-2.2,1.38,0.0
20050122:0811,0.0,0.0,0.0,0.0,0.0,-2.11,1.24,0.0
20050122:0911,0.0,0.0,0.0,0.0,0.0,-2.09,1.24,0.0
20050122:1011,92.2,82.71,61.86,3.21,9.32,-1.58,1.17,0.0
20050122:1111,49.37,20.18,64.35,3.61,12.8,0.04,1.38,0.0
20050122:1211,235.18,209.17,137.87,7.09,14.31,0.77,1.72,0.0
20050122:1311,421.4,466.89,160.95,8.85,13.7,1.05,2.14,0.0
20050122:1411,127.97,96.59,98.71,4.93,11.04,1.02,2.34,0.0
20050122:1511,240.76,246.53,111.55,4.0,6.54,0.96,2.41,0.0
20050122:1611,0.0,0.0,0.0,0.0,0.0,0.6,2.55,0.0
20050122:1711,0.0,0.0,0.0,0.0,0.0,0.1,2.48,0.0
20050122:1811,0.0,0.0,0.0,0.0,0.0,-0.28,2.62,0.0
20050122:1911,0.0,0.0,0.0,0.0,0.0,-0.59,3.1,0.0
20050122:2011,0.0,0.0,0.0,0.0,0.0,-0.66,2.97,0.0
20050122:2111,0.0,0.0,0.0,0.0,0.0,-0.72,2.9,0.0
20050122:2211,0.0,0.0,0.0,0.0,0.0,-0.8,2.83,0.0
20050122:2311,0.0,0.0,0.0,0.0,0.0,-0.92,2.55,0.0
20050123:0011,0.0,0.0,0.0,0.0,0.0,-1.15,2.48,0.0
20050123:0111,0.0,0.0,0.0,0.0,0.0,-1.54,2.34,0.0
20050123:0211,0.0,0.0,0.0,0.0,0.0,-2.09,2.34,0.0
20050123:0311,0.0,0.0,0.0,0.0,0.0,-2.45,2.48,0.0
20050123:0411,0.0,0.0,0.0,0.0,0.0,-2.44,2.83,0.0
20050123:0511,0.0,0.0,0.0,0.0,0.0,-2.06,3.24,0.0
20050123:0611,0.0,0.0,0.0,0.0,0.0,-1.55,3.52,0.0
20050123:0711,0.0,0.0,0.0,0.0,0.0,-1.21,4.0,0.0
20050123:0811,0.0,0.0,0.0,0.0,0.0,-0.91,4.14,0.0
20050123:0911,0.0,0.0,1.56,0.09,4.32,-0.4,4.21,0.0
20050123:1011,5.29,0.0,17.14,0.97,9.52,0.52,4.34,0.0
20050123:1111,18.26,0.0,38.94,2.2,13.02,1.81,4.0,0.0
20050123:1211,28.4,0.0,54.52,3.08,14.54,2.86,4.14,0.0
20050123:1311,82.75,42.15,90.49,4.97,13.94,3.49,4.14,0.0
20050123:1411,21.59,0.0,44.4,2.51,11.28,3.74,4.34,0.0
20050123:1511,1.81,0.0,10.13,0.57,6.78,3.59,3.79,0.0
20050123:1611,0.0,0.0,1.56,0.09,0.78,2.82,3.45,0.0
20050123:1711,0.0,0.0,0.0,0.0,0.0,2.04,3.17,0.0
20050123:1811,0.0,0.0,0.0,0.0,0.0,1.91,3.17,0.0
20050123:1911,0.0,0.0,0.0,0.0,0.0,2.11,3.17,0.0
20050123:2011,0.0,0.0,0.0,0.0,0.0,1.71,3.17,0.0
20050123:2111,0.0,0.0,0.0,0.0,0.0,1.67,3.17,0.0
20050123:2211,0.0,0.0,0.0,0.0,0.0,1.48,3.17,0.0
20050123:2311,0.0,0.0,0.0,0.0,0.0,1.11,3.1,0.0
20050124:0011,0.0,0.0,0.0,0.0,0.0,0.73,3.03,0.0
20050124:0111,0.0,0.0,0.0,0.0,0.0,0.44,3.1,0.0
20050124:0211,0.0,0.0,0.0,0.0,0.0,0.25,3.24,0.0
20050124:0311,0.0,0.0,0.0,0.0,0.0,0.31,3.31,0.0
20050124:0411,0.0,0.0,0.0,0.0,0.0,0.14,3.31,0.0
20050124:0511,0.0,0.0,0.0,0.0,0.0,0.14,3.38,0.0
20050124:0611,0.0,0.0,0.0,0.0,0.0,-0.07,3.38,0.0
20050124:0711,0.0,0.0,0.0,0.0,0.0,-0.15,3.17,0.0
20050124:0811,0.0,0.0,0.0,0.0,0.0,-0.09,3.03,0.0
20050124:0911,0.0,0.0,1.56,0.09,4.51,0.05,2.9,0.0
20050124:1011,38.51,23.35,45.93,2.55,9.72,0.54,2.69,0.0
20050124:1111,20.31,0.0,42.06,2.38,13.24,1.24,2.69,0.0
20050124:1211,26.44,0.0,51.41,2.9,14.78,1.7,2.62,0.0
20050124:1311,10.04,0.0,25.7,1.45,14.18,2.18,2.62,0.0
20050124:1411,7.35,0.0,21.03,1.19,11.52,2.44,2.55,0.0
20050124:1511,19.14,5.77,34.81,1.94,7.02,2.34,2.62,0.0
20050124:1611,0.0,0.0,1.56,0.09,1.02,2.05,2.62,0.0
20050124:1711,0.0,0.0,0.0,0.0,0.0,1.78,2.62,0.0
20050124:1811,0.0,0.0,0.0,0.0,0.0,1.74,2.55,0.0
20050124:1911,0.0,0.0,0.0,0.0,0.0,1.94,2.83,0.0
20050124:2011,0.0,0.0,0.0,0.0,0.0,1.84,2.48,0.0
20050124:2111,0.0,0.0,0.0,0.0,0.0,1.72,2.21,0.0
20050124:2211,0.0,0.0,0.0,0.0,0.0,1.35,2.0,0.0
20050124:2311,0.0,0.0,0.0,0.0,0.0,1.35,1.93,0.0
20050125:0011,0.0,0.0,0.0,0.0,0.0,1.58,1.93,0.0
20050125:0111,0.0,0.0,0.0,0.0,0.0,1.65,1.93,0.0
20050125:0211,0.0,0.0,0.0,0.0,0.0,1.69,1.93,0.0
20050125:0311,0.0,0.0,0.0,0.0,0.0,1.91,1.93,0.0
20050125:0411,0.0,0.0,0.0,0.0,0.0,2.11,2.07,0.0
20050125:0511,0.0,0.0,0.0,0.0,0.0,2.3,2.28,0.0
20050125:0611,0.0,0.0,0.0,0.0,0.0,2.38,2.69,0.0
20050125:0711,0.0,0.0,0.0,0.0,0.0,2.44,2.69,0.0
20050125:0811,0.0,0.0,0.0,0.0,0.0,2.41,2.69,0.0
20050125:0911,0.0,0.0,2.34,0.13,4.71,2.41,2.69,0.0
20050125:1011,3.63,0.0,14.02,0.79,9.94,2.98,2.69,0.0
20050125:1111,78.71,46.22,81.16,4.49,13.47,3.54,2.55,0.0
20050125:1211,12.25,0.0,29.6,1.67,15.02,3.98,2.41,0.0
20050125:1311,11.74,0.0,28.82,1.63,14.43,4.76,2.62,0.0
20050125:1411,4.36,0.0,15.58,0.88,11.77,4.99,2.62,0.0
20050125:1511,1.46,0.0,9.35,0.53,7.27,4.98,2.76,0.0
20050125:1611,0.0,0.0,2.34,0.13,1.27,4.54,2.55,0.0
20050125:1711,0.0,0.0,0.0,0.0,0.0,4.36,2.48,0.0
20050125:1811,0.0,0.0,0.0,0.0,0.0,4.19,2.28,0.0
20050125:1911,0.0,0.0,0.0,0.0,0.0,3.79,2.07,0.0
20050125:2011,0.0,0.0,0.0,0.0,0.0,3.63,1.86,0.0
20050125:2111,0.0,0.0,0.0,0.0,0.0,3.62,1.86,0.0
20050125:2211,0.0,0.0,0.0,0.0,0.0,3.73,1.72,0.0
20050125:2311,0.0,0.0,0.0,0.0,0.0,3.88,1.72,0.0
20050126:0011,0.0,0.0,0.0,0.0,0.0,4.01,1.59,0.0
20050126:0111,0.0,0.0,0.0,0.0,0.0,4.05,1.45,0.0
20050126:0211,0.0,0.0,0.0,0.0,0.0,4.15,1.45,0.0
20050126:0311,0.0,0.0,0.0,0.0,0.0,4.38,1.66,0.0
20050126:0411,0.0,0.0,0.0,0.0,0.0,4.84,2.0,0.0
20050126:0511,0.0,0.0,0.0,0.0,0.0,5.31,2.34,0.0
20050126:0611,0.0,0.0,0.0,0.0,0.0,5.61,2.76,0.0
20050126:0711,0.0,0.0,0.0,0.0,0.0,5.33,3.17,0.0
20050126:0811,0.0,0.0,0.0,0.0,0.0,5.05,3.03,0.0
20050126:0911,0.0,0.0,2.34,0.13,4.91,4.33,2.69,0.0
20050126:1011,38.09,22.4,47.26,2.64,10.16,4.2,2.21,0.0
20050126:1111,21.47,0.0,44.4,2.51,13.71,4.49,1.72,0.0
20050126:1211,158.55,118.48,123.39,6.6,15.27,4.91,1.72,0.0
20050126:1311,78.26,36.6,91.1,5.06,14.69,5.15,1.31,0.0
20050126:1411,60.65,28.46,74.32,4.09,12.03,5.28,1.03,0.0
20050126:1511,12.64,0.0,30.38,1.72,7.52,5.06,0.9,0.0
20050126:1611,0.0,0.0,3.89,0.22,1.51,4.41,0.97,0.0
20050126:1711,0.0,0.0,0.0,0.0,0.0,2.85,1.38,0.0
20050126:1811,0.0,0.0,0.0,0.0,0.0,1.82,1.79,0.0
20050126:1911,0.0,0.0,0.0,0.0,0.0,2.72,1.66,0.0
20050126:2011,0.0,0.0,0.0,0.0,0.0,3.17,1.79,0.0
20050126:2111,0.0,0.0,0.0,0.0,0.0,4.05,2.07,0.0
20050126:2211,0.0,0.0,0.0,0.0,0.0,4.73,2.41,0.0
20050126:2311,0.0,0.0,0.0,0.0,0.0,5.19,2.83,0.0
20050127:0011,0.0,0.0,0.0,0.0,0.0,5.2,2.9,0.0
20050127:0111,0.0,0.0,0.0,0.0,0.0,5.11,2.76,0.0
20050127:0211,0.0,0.0,0.0,0.0,0.0,4.88,2.62,0.0
20050127:0311,0.0,0.0,0.0,0.0,0.0,4.47,2.62,0.0
20050127:0411,0.0,0.0,0.0,0.0,0.0,4.02,2.41,0.0
20050127:0511,0.0,0.0,0.0,0.0,0.0,3.52,2.14,0.0
20050127:0611,0.0,0.0,0.0,0.0,0.0,3.15,2.07,0.0
20050127:0711,0.0,0.0,0.0,0.0,0.0,3.04,2.14,0.0
20050127:0811,0.0,0.0,0.0,0.0,0.0,2.86,2.07,0.0
20050127:0911,0.0,0.0,2.34,0.13,5.12,2.91,2.0,0.0
20050127:1011,132.55,127.23,77.1,4.05,10.38,3.31,1.79,0.0
20050127:1111,155.94,126.85,110.33,5.9,13.95,3.98,2.0,0.0
20050127:1211,497.58,626.28,135.17,10.52,15.52,4.51,2.28,0.0
20050127:1311,457.07,533.34,160.17,9.99,14.95,4.95,2.69,0.0
20050127:1411,79.35,43.87,85.28,4.62,12.29,5.28,3.24,0.0
20050127:1511,33.79,15.75,47.81,2.6,7.78,5.27,3.45,0.0
20050127:1611,4.36,0.0,15.58,0.88,1.76,4.92,3.17,0.0
20050127:1711,0.0,0.0,0.0,0.0,0.0,4.88,2.83,0.0
20050127:1811,0.0,0.0,0.0,0.0,0.0,4.7,2.9,0.0
20050127:1911,0.0,0.0,0.0,0.0,0.0,4.25,3.1,0.0
20050127:2011,0.0,0.0,0.0,0.0,0.0,4.02,3.24,0.0
20050127:2111,0.0,0.0,0.0,0.0,0.0,3.88,2.9,0.0
20050127:2211,0.0,0.0,0.0,0.0,0.0,3.82,2.55,0.0
20050127:2311,0.0,0.0,0.0,0.0,0.0,3.6,2.76,0.0
20050128:0011,0.0,0.0,0.0,0.0,0.0,3.42,3.17,0.0
20050128:0111,0.0,0.0,0.0,0.0,0.0,3.14,3.45,0.0
20050128:0211,0.0,0.0,0.0,0.0,0.0,2.98,3.72,0.0
20050128:0311,0.0,0.0,0.0,0.0,0.0,2.88,3.79,0.0
20050128:0411,0.0,0.0,0.0,0.0,0.0,2.89,3.59,0.0
20050128:0511,0.0,0.0,0.0,0.0,0.0,2.79,3.1,0.0
20050128:0611,0.0,0.0,0.0,0.0,0.0,2.78,2.9,0.0
20050128:0711,0.0,0.0,0.0,0.0,0.0,2.41,2.9,0.0
20050128:0811,0.0,0.0,0.0,0.0,0.0,2.35,2.62,0.0
20050128:0911,0.0,0.0,2.34,0.13,5.33,2.42,2.41,0.0
20050128:1011,59.36,42.96,57.39,3.17,10.61,3.59,2.34,0.0
20050128:1111,72.18,36.72,81.88,4.58,14.2,4.61,2.41,0.0
20050128:1211,224.84,191.77,145.03,7.7,15.78,5.11,2.62,0.0
20050128:1311,18.88,0.0,40.5,2.29,15.21,5.56,2.69,0.0
20050128:1411,62.0,27.39,77.15,4.27,12.56,5.67,2.83,0.0
20050128:1511,44.75,25.46,54.64,2.9,8.04,5.92,2.97,0.0
20050128:1611,4.73,0.0,16.36,0.92,2.02,5.61,2.69,0.0
20050128:1711,0.0,0.0,0.0,0.0,0.0,5.16,2.28,0.0
20050128:1811,0.0,0.0,0.0,0.0,0.0,4.5,2.0,0.0
20050128:1911,0.0,0.0,0.0,0.0,0.0,4.41,1.72,0.0
20050128:2011,0.0,0.0,0.0,0.0,0.0,3.44,1.59,0.0
20050128:2111,0.0,0.0,0.0,0.0,0.0,3.07,1.38,0.0
20050128:2211,0.0,0.0,0.0,0.0,0.0,2.82,1.59,0.0
20050128:2311,0.0,0.0,0.0,0.0,0.0,3.52,1.86,0.0
20050129:0011,0.0,0.0,0.0,0.0,0.0,4.14,2.28,0.0
20050129:0111,0.0,0.0,0.0,0.0,0.0,4.52,2.48,0.0
20050129:0211,0.0,0.0,0.0,0.0,0.0,4.42,2.55,0.0
20050129:0311,0.0,0.0,0.0,0.0,0.0,4.38,2.62,0.0
20050129:0411,0.0,0.0,0.0,0.0,0.0,4.42,2.55,0.0
20050129:0511,0.0,0.0,0.0,0.0,0.0,4.02,2.55,0.0
20050129:0611,0.0,0.0,0.0,0.0,0.0,3.97,2.62,0.0
20050129:0711,0.0,0.0,0.0,0.0,0.0,3.26,2.62,0.0
20050129:0811,0.0,0.0,0.0,0.0,0.0,2.66,2.76,0.0
20050129:0911,0.0,0.0,3.12,0.18,5.56,2.59,2.83,0.0
20050129:1011,262.94,298.73,91.99,5.41,10.85,3.46,2.9,0.0
20050129:1111,203.94,180.66,124.72,6.69,14.45,4.38,2.9,0.0
20050129:1211,408.41,450.08,163.64,9.86,16.04,5.65,3.31,0.0
20050129:1311,453.66,520.57,165.88,10.3,15.48,6.33,3.66,0.0
20050129:1411,178.63,145.91,125.69,6.34,12.83,6.5,3.45,0.0
20050129:1511,39.08,19.77,51.99,2.82,8.31,6.35,3.03,0.0
20050129:1611,5.93,0.0,18.69,1.06,2.28,6.07,2.76,0.0
20050129:1711,0.0,0.0,0.0,0.0,0.0,5.04,2.55,0.0
20050129:1811,0.0,0.0,0.0,0.0,0.0,4.22,2.55,0.0
20050129:1911,0.0,0.0,0.0,0.0,0.0,3.89,2.34,0.0
20050129:2011,0.0,0.0,0.0,0.0,0.0,3.37,2.34,0.0
20050129:2111,0.0,0.0,0.0,0.0,0.0,2.81,2.41,0.0
20050129:2211,0.0,0.0,0.0,0.0,0.0,2.59,2.48,0.0
20050129:2311,0.0,0.0,0.0,0.0,0.0,2.36,2.69,0.0
20050130:0011,0.0,0.0,0.0,0.0,0.0,2.26,2.97,0.0
20050130:0111,0.0,0.0,0.0,0.0,0.0,2.58,3.24,0.0
20050130:0211,0.0,0.0,0.0,0.0,0.0,3.03,3.59,0.0
20050130:0311,0.0,0.0,0.0,0.0,0.0,3.42,4.0,0.0
20050130:0411,0.0,0.0,0.0,0.0,0.0,4.14,4.55,0.0
20050130:0511,0.0,0.0,0.0,0.0,0.0,4.62,4.9,0.0
20050130:0611,0.0,0.0,0.0,0.0,0.0,4.83,5.03,0.0
20050130:0711,0.0,0.0,0.0,0.0,0.0,5.19,5.59,0.0
20050130:0811,0.0,0.0,0.0,0.0,0.0,5.27,5.79,0.0
20050130:0911,0.0,0.0,3.12,0.18,5.78,5.15,5.52,0.0
20050130:1011,59.89,41.2,60.25,3.34,11.1,5.27,5.17,0.0
