Latitude (decimal degrees):	53.408
Longitude (decimal degrees):	-2.992
Elevation (m):	31
Radiation database:	PVGIS-SARAH2


Slope: 53 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	0.7
System losses (%):	0.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20050115:1811,0.0,0.0,0.0,0.0,0.0,9.57,5.59,0.0
20050115:1911,0.0,0.0,0.0,0.0,0.0,9.13,5.79,0.0
20050115:2011,0.0,0.0,0.0,0.0,0.0,8.77,5.52,0.0
20050115:2111,0.0,0.0,0.0,0.0,0.0,8.43,5.24,0.0
20050115:2211,0.0,0.0,0.0,0.0,0.0,8.04,4.97,0.0
20050115:2311,0.0,0.0,0.0,0.0,0.0,7.75,4.69,0.0
20050116:0011,0.0,0.0,0.0,0.0,0.0,7.45,4.48,0.0
20050116:0111,0.0,0.0,0.0,0.0,0.0,7.33,4.28,0.0
20050116:0211,0.0,0.0,0.0,0.0,0.0,7.36,4.07,0.0
20050116:0311,0.0,0.0,0.0,0.0,0.0,7.32,3.79,0.0
20050116:0411,0.0,0.0,0.0,0.0,0.0,7.29,3.59,0.0
20050116:0511,0.0,0.0,0.0,0.0,0.0,7.3,3.59,0.0
20050116:0611,0.0,0.0,0.0,0.0,0.0,7.24,3.72,0.0
20050116:0711,0.0,0.0,0.0,0.0,0.0,7.82,4.0,0.0
20050116:0811,0.0,0.0,0.0,0.0,0.0,7.89,4.21,0.0
20050116:0911,46.26,64.07,20.06,1.05,5.08,7.98,4.55,0.0
20050116:1011,240.22,272.3,91.39,4.69,10.49,8.64,5.1,0.0
20050116:1111,7.27,0.0,21.52,1.09,14.1,9.27,5.59,0.0
20050116:1211,5.16,0.0,17.53,0.89,15.61,9.98,5.72,0.0
20050116:1311,4.74,0.0,16.74,0.85,14.87,10.39,6.07,0.0
20050116:1411,209.93,188.11,132.82,5.86,11.95,10.51,6.48,0.0
20050116:1511,118.08,105.7,83.34,3.27,7.12,10.0,6.48,0.0
20050116:1611,0.0,0.0,1.59,0.08,0.73,9.18,6.07,0.0
20050116:1711,0.0,0.0,0.0,0.0,0.0,8.45,5.72,0.0
20050116:1811,0.0,0.0,0.0,0.0,0.0,7.84,5.93,0.0
20050116:1911,0.0,0.0,0.0,0.0,0.0,7.59,6.34,0.0
20050116:2011,0.0,0.0,0.0,0.0,0.0,7.9,6.55,0.0
20050116:2111,0.0,0.0,0.0,0.0,0.0,8.43,6.76,0.0
20050116:2211,0.0,0.0,0.0,0.0,0.0,8.79,7.17,0.0
20050116:2311,0.0,0.0,0.0,0.0,0.0,9.01,7.66,0.0
20050117:0011,0.0,0.0,0.0,0.0,0.0,9.15,7.86,0.0
20050117:0111,0.0,0.0,0.0,0.0,0.0,9.34,7.86,0.0
20050117:0211,0.0,0.0,0.0,0.0,0.0,9.48,7.72,0.0
20050117:0311,0.0,0.0,0.0,0.0,0.0,9.62,7.45,0.0
20050117:0411,0.0,0.0,0.0,0.0,0.0,9.68,7.31,0.0
20050117:0511,0.0,0.0,0.0,0.0,0.0,9.76,7.24,0.0
20050117:0611,0.0,0.0,0.0,0.0,0.0,9.71,7.03,0.0
20050117:0711,0.0,0.0,0.0,0.0,0.0,9.87,7.24,0.0
20050117:0811,0.0,0.0,0.0,0.0,0.0,9.81,6.97,0.0
20050117:0911,0.0,0.0,2.39,0.12,5.22,9.54,6.55,0.0
20050117:1011,1.48,0.0,9.56,0.48,10.65,9.27,6.62,0.0
20050117:1111,53.08,18.06,74.89,3.8,14.28,9.03,6.83,0.0
20050117:1211,16.58,0.0,37.46,1.9,15.8,8.92,7.24,0.0
20050117:1311,64.35,21.08,87.98,4.44,15.07,8.66,7.59,0.0
20050117:1411,6.9,0.0,20.72,1.05,12.16,8.08,7.17,0.0
20050117:1511,3.65,0.0,14.35,0.73,7.33,7.57,7.79,0.0
20050117:1611,0.0,0.0,1.59,0.08,0.94,6.77,8.48,0.0
20050117:1711,0.0,0.0,0.0,0.0,0.0,5.58,9.24,0.0
20050117:1811,0.0,0.0,0.0,0.0,0.0,4.7,8.9,0.0
20050117:1911,0.0,0.0,0.0,0.0,0.0,4.97,8.0,0.0
20050117:2011,0.0,0.0,0.0,0.0,0.0,4.62,7.31,0.0
20050117:2111,0.0,0.0,0.0,0.0,0.0,4.64,6.76,0.0
20050117:2211,0.0,0.0,0.0,0.0,0.0,4.08,7.03,0.0
20050117:2311,0.0,0.0,0.0,0.0,0.0,3.7,7.38,0.0
20050118:0011,0.0,0.0,0.0,0.0,0.0,3.36,7.17,0.0
20050118:0111,0.0,0.0,0.0,0.0,0.0,2.86,6.76,0.0
20050118:0211,0.0,0.0,0.0,0.0,0.0,2.55,6.34,0.0
20050118:0311,0.0,0.0,0.0,0.0,0.0,2.23,6.55,0.0
20050118:0411,0.0,0.0,0.0,0.0,0.0,2.32,7.17,0.0
20050118:0511,0.0,0.0,0.0,0.0,0.0,2.38,7.79,0.0
20050118:0611,0.0,0.0,0.0,0.0,0.0,2.5,8.48,0.0
20050118:0711,0.0,0.0,0.0,0.0,0.0,2.44,8.28,0.0
20050118:0811,0.0,0.0,0.0,0.0,0.0,2.55,8.28,0.0
20050118:0911,70.69,94.32,23.08,1.25,5.36,2.89,7.86,0.0
20050118:1011,6.22,0.0,19.13,0.97,10.81,3.27,7.93,0.0
20050118:1111,109.71,71.42,98.94,4.93,14.46,3.97,9.24,0.0
20050118:1211,16.46,0.0,36.66,1.86,16.0,4.59,10.9,0.0
20050118:1311,4.89,0.0,16.74,0.85,15.28,5.37,11.45,0.0
20050118:1411,3.7,0.0,14.35,0.73,12.38,5.29,11.93,0.0
20050118:1511,1.21,0.0,8.77,0.44,7.54,5.31,11.93,0.0
20050118:1611,1.86,0.0,10.36,0.53,1.15,5.74,12.48,0.0
20050118:1711,0.0,0.0,0.0,0.0,0.0,5.87,12.76,0.0
20050118:1811,0.0,0.0,0.0,0.0,0.0,5.54,12.41,0.0
20050118:1911,0.0,0.0,0.0,0.0,0.0,5.42,11.86,0.0
20050118:2011,0.0,0.0,0.0,0.0,0.0,5.38,10.76,0.0
20050118:2111,0.0,0.0,0.0,0.0,0.0,5.34,10.41,0.0
20050118:2211,0.0,0.0,0.0,0.0,0.0,5.22,10.28,0.0
20050118:2311,0.0,0.0,0.0,0.0,0.0,5.17,10.14,0.0
20050119:0011,0.0,0.0,0.0,0.0,0.0,5.12,9.59,0.0
20050119:0111,0.0,0.0,0.0,0.0,0.0,4.93,9.24,0.0
20050119:0211,0.0,0.0,0.0,0.0,0.0,4.92,8.76,0.0
20050119:0311,0.0,0.0,0.0,0.0,0.0,4.94,8.34,0.0
20050119:0411,0.0,0.0,0.0,0.0,0.0,5.04,8.07,0.0
20050119:0511,0.0,0.0,0.0,0.0,0.0,5.07,7.72,0.0
20050119:0611,0.0,0.0,0.0,0.0,0.0,5.18,7.45,0.0
20050119:0711,0.0,0.0,0.0,0.0,0.0,5.51,7.1,0.0
20050119:0811,0.0,0.0,0.0,0.0,0.0,5.7,6.83,0.0
20050119:0911,6.03,6.55,12.54,0.65,5.51,5.86,6.62,0.0
20050119:1011,79.31,62.03,67.91,3.35,10.98,6.23,6.0,0.0
20050119:1111,65.73,28.23,82.12,4.16,14.65,6.75,6.0,0.0
20050119:1211,393.9,419.45,168.73,9.09,16.21,7.42,5.86,0.0
20050119:1311,181.67,137.21,139.26,6.7,15.5,7.95,5.24,0.0
20050119:1411,28.32,0.0,55.79,2.83,12.6,7.96,4.76,0.0
20050119:1511,12.3,0.0,30.29,1.53,7.76,8.3,6.14,0.0
20050119:1611,1.17,0.0,8.77,0.44,1.36,9.26,7.59,0.0
20050119:1711,0.0,0.0,0.0,0.0,0.0,10.04,8.14,0.0
20050119:1811,0.0,0.0,0.0,0.0,0.0,10.37,8.76,0.0
20050119:1911,0.0,0.0,0.0,0.0,0.0,10.73,10.14,0.0
20050119:2011,0.0,0.0,0.0,0.0,0.0,10.75,10.48,0.0
20050119:2111,0.0,0.0,0.0,0.0,0.0,10.54,10.48,0.0
20050119:2211,0.0,0.0,0.0,0.0,0.0,10.18,10.21,0.0
20050119:2311,0.0,0.0,0.0,0.0,0.0,10.02,10.28,0.0
20050120:0011,0.0,0.0,0.0,0.0,0.0,9.89,10.41,0.0
20050120:0111,0.0,0.0,0.0,0.0,0.0,9.79,10.48,0.0
20050120:0211,0.0,0.0,0.0,0.0,0.0,9.68,10.62,0.0
20050120:0311,0.0,0.0,0.0,0.0,0.0,9.68,10.55,0.0
20050120:0411,0.0,0.0,0.0,0.0,0.0,9.73,10.34,0.0
20050120:0511,0.0,0.0,0.0,0.0,0.0,9.62,9.72,0.0
20050120:0611,0.0,0.0,0.0,0.0,0.0,9.81,8.83,0.0
20050120:0711,0.0,0.0,0.0,0.0,0.0,10.07,9.66,0.0
20050120:0811,0.0,0.0,0.0,0.0,0.0,9.88,9.66,0.0
20050120:0911,1.48,0.0,9.56,0.48,5.67,9.86,9.17,0.0
20050120:1011,1.48,0.0,9.56,0.48,11.16,9.91,8.62,0.0
20050120:1111,5.16,0.0,17.53,0.89,14.85,10.07,9.03,0.0
20050120:1211,14.07,0.0,33.48,1.7,16.42,10.16,9.38,0.0
20050120:1311,5.15,0.0,17.53,0.89,15.72,10.18,9.24,0.0
20050120:1411,9.0,0.0,24.71,1.25,12.82,10.06,8.62,0.0
20050120:1511,1.16,0.0,8.77,0.44,7.99,9.84,7.86,0.0
20050120:1611,0.0,0.0,2.39,0.12,1.58,9.51,7.79,0.0
20050120:1711,0.0,0.0,0.0,0.0,0.0,9.04,8.34,0.0
20050120:1811,0.0,0.0,0.0,0.0,0.0,8.59,8.83,0.0
20050120:1911,0.0,0.0,0.0,0.0,0.0,8.99,10.14,0.0
20050120:2011,0.0,0.0,0.0,0.0,0.0,8.38,11.45,0.0
20050120:2111,0.0,0.0,0.0,0.0,0.0,7.63,10.9,0.0
20050120:2211,0.0,0.0,0.0,0.0,0.0,7.13,10.97,0.0
20050120:2311,0.0,0.0,0.0,0.0,0.0,6.8,10.69,0.0
20050121:0011,0.0,0.0,0.0,0.0,0.0,6.43,10.48,0.0
20050121:0111,0.0,0.0,0.0,0.0,0.0,6.04,10.21,0.0
20050121:0211,0.0,0.0,0.0,0.0,0.0,5.78,10.14,0.0
20050121:0311,0.0,0.0,0.0,0.0,0.0,5.54,9.93,0.0
20050121:0411,0.0,0.0,0.0,0.0,0.0,5.44,9.86,0.0
20050121:0511,0.0,0.0,0.0,0.0,0.0,5.41,9.59,0.0
20050121:0611,0.0,0.0,0.0,0.0,0.0,5.38,9.45,0.0
20050121:0711,0.0,0.0,0.0,0.0,0.0,5.44,9.24,0.0
20050121:0811,0.0,0.0,0.0,0.0,0.0,5.39,9.03,0.0
20050121:0911,31.49,37.12,23.78,1.17,5.84,5.46,8.48,0.0
20050121:1011,10.6,0.0,27.1,1.37,11.35,5.69,8.14,0.0
20050121:1111,112.37,72.33,103.21,5.17,15.05,5.92,8.28,0.0
20050121:1211,22.39,0.0,46.23,2.34,16.63,6.03,8.0,0.0
20050121:1311,40.42,3.35,69.98,3.55,15.94,6.05,7.59,0.0
20050121:1411,37.52,3.71,65.37,3.31,13.05,5.95,7.24,0.0
20050121:1511,6.98,0.0,20.72,1.05,8.21,5.86,6.9,0.0
20050121:1611,0.0,0.0,2.39,0.12,1.81,5.63,6.41,0.0
20050121:1711,0.0,0.0,0.0,0.0,0.0,5.3,5.79,0.0
20050121:1811,0.0,0.0,0.0,0.0,0.0,5.17,5.17,0.0
20050121:1911,0.0,0.0,0.0,0.0,0.0,4.94,5.1,0.0
20050121:2011,0.0,0.0,0.0,0.0,0.0,4.8,4.41,0.0
20050121:2111,0.0,0.0,0.0,0.0,0.0,4.51,3.86,0.0
20050121:2211,0.0,0.0,0.0,0.0,0.0,4.03,3.24,0.0
20050121:2311,0.0,0.0,0.0,0.0,0.0,3.72,2.55,0.0
20050122:0011,0.0,0.0,0.0,0.0,0.0,3.06,1.79,0.0
20050122:0111,0.0,0.0,0.0,0.0,0.0,3.05,1.03,0.0
20050122:0211,0.0,0.0,0.0,0.0,0.0,3.57,0.48,0.0
20050122:0311,0.0,0.0,0.0,0.0,0.0,3.05,0.41,0.0
20050122:0411,0.0,0.0,0.0,0.0,0.0,2.22,0.83,0.0
20050122:0511,0.0,0.0,0.0,0.0,0.0,0.97,1.17,0.0
20050122:0611,0.0,0.0,0.0,0.0,0.0,-1.09,1.66,0.0
20050122:0711,0.0,0.0,0.0,0.0,0.0,-1.8,2.07,0.0
20050122:0811,0.0,0.0,0.0,0.0,0.0,-1.8,2.41,0.0
20050122:0911,21.79,24.04,20.8,1.05,6.01,-0.84,2.28,0.0
20050122:1011,22.74,3.95,42.08,2.14,11.54,0.98,2.62,0.0
20050122:1111,28.09,0.0,54.2,2.75,15.26,1.9,2.9,0.0
20050122:1211,50.26,6.48,80.22,4.08,16.86,2.69,3.1,0.0
20050122:1311,15.56,0.0,35.07,1.78,16.18,3.14,3.24,0.0
20050122:1411,23.68,0.0,47.82,2.42,13.29,3.38,3.38,0.0
20050122:1511,16.54,0.0,36.66,1.86,8.45,3.3,3.79,0.0
20050122:1611,5.37,0.0,17.53,0.89,2.04,3.11,4.28,0.0
20050122:1711,0.0,0.0,0.0,0.0,0.0,2.83,4.55,0.0
20050122:1811,0.0,0.0,0.0,0.0,0.0,2.57,4.69,0.0
20050122:1911,0.0,0.0,0.0,0.0,0.0,2.18,4.76,0.0
20050122:2011,0.0,0.0,0.0,0.0,0.0,2.18,5.1,0.0
20050122:2111,0.0,0.0,0.0,0.0,0.0,2.02,5.17,0.0
20050122:2211,0.0,0.0,0.0,0.0,0.0,1.74,5.1,0.0
20050122:2311,0.0,0.0,0.0,0.0,0.0,1.36,4.9,0.0
20050123:0011,0.0,0.0,0.0,0.0,0.0,1.11,4.62,0.0
20050123:0111,0.0,0.0,0.0,0.0,0.0,0.98,4.41,0.0
20050123:0211,0.0,0.0,0.0,0.0,0.0,0.79,4.07,0.0
20050123:0311,0.0,0.0,0.0,0.0,0.0,0.71,4.21,0.0
20050123:0411,0.0,0.0,0.0,0.0,0.0,0.61,4.07,0.0
20050123:0511,0.0,0.0,0.0,0.0,0.0,0.56,4.0,0.0
20050123:0611,0.0,0.0,0.0,0.0,0.0,0.53,3.86,0.0
20050123:0711,0.0,0.0,0.0,0.0,0.0,0.82,4.07,0.0
20050123:0811,0.0,0.0,0.0,0.0,0.0,0.88,4.07,0.0
20050123:0911,93.93,116.75,32.9,1.7,6.19,1.17,4.0,0.0
20050123:1011,282.0,314.57,99.19,5.57,11.73,2.26,4.48,0.0
20050123:1111,453.29,544.17,125.76,9.09,15.47,3.45,4.97,0.0
20050123:1211,485.34,560.77,158.42,10.42,17.09,4.28,5.79,0.0
20050123:1311,555.53,698.72,131.37,11.03,16.42,4.86,6.28,0.0
20050123:1411,507.42,625.63,130.75,9.25,13.53,5.37,6.55,0.0
20050123:1511,50.93,27.89,61.19,2.95,8.69,5.63,6.62,0.0
20050123:1611,6.56,0.0,19.93,1.01,2.27,5.59,6.69,0.0
20050123:1711,0.0,0.0,0.0,0.0,0.0,5.24,6.34,0.0
20050123:1811,0.0,0.0,0.0,0.0,0.0,4.91,6.0,0.0
20050123:1911,0.0,0.0,0.0,0.0,0.0,4.44,6.07,0.0
20050123:2011,0.0,0.0,0.0,0.0,0.0,4.39,6.14,0.0
20050123:2111,0.0,0.0,0.0,0.0,0.0,4.27,6.0,0.0
20050123:2211,0.0,0.0,0.0,0.0,0.0,4.04,5.72,0.0
20050123:2311,0.0,0.0,0.0,0.0,0.0,3.78,5.72,0.0
20050124:0011,0.0,0.0,0.0,0.0,0.0,3.26,5.66,0.0
20050124:0111,0.0,0.0,0.0,0.0,0.0,3.0,5.72,0.0
20050124:0211,0.0,0.0,0.0,0.0,0.0,2.71,5.79,0.0
20050124:0311,0.0,0.0,0.0,0.0,0.0,2.39,5.86,0.0
20050124:0411,0.0,0.0,0.0,0.0,0.0,2.25,5.93,0.0
20050124:0511,0.0,0.0,0.0,0.0,0.0,1.96,5.79,0.0
20050124:0611,0.0,0.0,0.0,0.0,0.0,1.83,5.72,0.0
20050124:0711,0.0,0.0,0.0,0.0,0.0,1.79,5.79,0.0
20050124:0811,0.0,0.0,0.0,0.0,0.0,1.73,5.52,0.0
20050124:0911,105.51,130.4,35.7,1.86,6.38,1.92,5.31,0.0
20050124:1011,185.79,179.59,96.91,4.85,11.94,2.55,5.38,0.0
20050124:1111,428.84,490.83,138.0,8.97,15.7,3.16,5.79,0.0
20050124:1211,462.6,512.98,167.52,10.3,17.32,3.6,6.14,0.0
20050124:1311,500.98,577.1,163.44,10.58,16.66,3.86,6.28,0.0
20050124:1411,119.63,74.34,110.41,5.37,13.77,3.93,6.07,0.0
20050124:1511,61.2,36.27,67.0,3.19,8.93,3.88,5.59,0.0
20050124:1611,2.24,0.0,11.16,0.57,2.51,3.66,5.03,0.0
20050124:1711,0.0,0.0,0.0,0.0,0.0,3.32,4.76,0.0
20050124:1811,0.0,0.0,0.0,0.0,0.0,2.95,4.83,0.0
20050124:1911,0.0,0.0,0.0,0.0,0.0,3.4,5.52,0.0
20050124:2011,0.0,0.0,0.0,0.0,0.0,3.41,5.45,0.0
20050124:2111,0.0,0.0,0.0,0.0,0.0,3.23,5.17,0.0
20050124:2211,0.0,0.0,0.0,0.0,0.0,3.03,4.9,0.0
20050124:2311,0.0,0.0,0.0,0.0,0.0,2.88,4.83,0.0
20050125:0011,0.0,0.0,0.0,0.0,0.0,2.76,4.76,0.0
20050125:0111,0.0,0.0,0.0,0.0,0.0,2.83,4.83,0.0
20050125:0211,0.0,0.0,0.0,0.0,0.0,2.83,4.97,0.0
20050125:0311,0.0,0.0,0.0,0.0,0.0,2.91,4.97,0.0
20050125:0411,0.0,0.0,0.0,0.0,0.0,3.07,4.69,0.0
20050125:0511,0.0,0.0,0.0,0.0,0.0,3.09,4.55,0.0
20050125:0611,0.0,0.0,0.0,0.0,0.0,3.24,4.48,0.0
20050125:0711,0.0,0.0,0.0,0.0,0.0,3.21,4.69,0.0
20050125:0811,0.0,0.0,0.0,0.0,0.0,3.19,4.28,0.0
20050125:0911,2.97,0.0,12.75,0.65,6.57,3.58,4.21,0.0
20050125:1011,6.18,0.0,19.13,0.97,12.15,4.18,4.48,0.0
20050125:1111,12.53,0.0,30.29,1.53,15.92,4.83,5.1,0.0
20050125:1211,20.92,0.0,43.84,2.22,17.56,5.15,5.1,0.0
20050125:1311,11.55,0.0,28.69,1.45,16.91,5.18,4.76,0.0
20050125:1411,7.44,0.0,21.52,1.09,14.02,5.36,5.03,0.0
20050125:1511,5.3,0.0,17.53,0.89,9.18,5.34,5.1,0.0
20050125:1611,1.53,0.0,9.56,0.48,2.75,5.34,5.24,0.0
20050125:1711,0.0,0.0,0.0,0.0,0.0,5.32,5.38,0.0
20050125:1811,0.0,0.0,0.0,0.0,0.0,5.42,5.17,0.0
20050125:1911,0.0,0.0,0.0,0.0,0.0,5.44,5.24,0.0
20050125:2011,0.0,0.0,0.0,0.0,0.0,5.31,5.52,0.0
20050125:2111,0.0,0.0,0.0,0.0,0.0,5.11,5.31,0.0
20050125:2211,0.0,0.0,0.0,0.0,0.0,5.19,4.97,0.0
20050125:2311,0.0,0.0,0.0,0.0,0.0,5.0,4.34,0.0
20050126:0011,0.0,0.0,0.0,0.0,0.0,4.85,3.38,0.0
20050126:0111,0.0,0.0,0.0,0.0,0.0,4.25,3.03,0.0
20050126:0211,0.0,0.0,0.0,0.0,0.0,3.74,2.9,0.0
20050126:0311,0.0,0.0,0.0,0.0,0.0,3.3,2.41,0.0
20050126:0411,0.0,0.0,0.0,0.0,0.0,2.63,2.0,0.0
20050126:0511,0.0,0.0,0.0,0.0,0.0,2.07,1.72,0.0
20050126:0611,0.0,0.0,0.0,0.0,0.0,1.55,1.52,0.0
20050126:0711,0.0,0.0,0.0,0.0,0.0,1.93,1.24,0.0
20050126:0811,0.0,0.0,0.0,0.0,0.0,1.84,1.17,0.0
20050126:0911,14.13,10.7,22.23,1.13,6.77,2.15,0.97,0.0
20050126:1011,4.14,0.0,15.14,0.77,12.36,3.11,0.83,0.0
20050126:1111,20.5,0.0,43.04,2.18,16.16,3.78,0.97,0.0
20050126:1211,23.53,0.0,47.82,2.42,17.81,4.34,1.24,0.0
20050126:1311,35.09,0.0,65.36,3.31,17.16,4.93,2.0,0.0
20050126:1411,14.88,0.0,34.27,1.74,14.28,5.53,3.24,0.0
20050126:1511,4.88,0.0,16.74,0.85,9.43,5.9,3.52,0.0
20050126:1611,85.63,99.54,43.19,1.66,2.99,5.94,4.0,0.0
20050126:1711,0.0,0.0,0.0,0.0,0.0,5.78,4.55,0.0
20050126:1811,0.0,0.0,0.0,0.0,0.0,5.37,4.62,0.0
20050126:1911,0.0,0.0,0.0,0.0,0.0,5.28,4.07,0.0
20050126:2011,0.0,0.0,0.0,0.0,0.0,4.96,3.79,0.0
20050126:2111,0.0,0.0,0.0,0.0,0.0,4.88,3.93,0.0
20050126:2211,0.0,0.0,0.0,0.0,0.0,4.53,4.0,0.0
20050126:2311,0.0,0.0,0.0,0.0,0.0,4.36,4.14,0.0
20050127:0011,0.0,0.0,0.0,0.0,0.0,4.24,4.14,0.0
20050127:0111,0.0,0.0,0.0,0.0,0.0,4.1,4.07,0.0
20050127:0211,0.0,0.0,0.0,0.0,0.0,4.27,4.0,0.0
20050127:0311,0.0,0.0,0.0,0.0,0.0,4.57,3.79,0.0
20050127:0411,0.0,0.0,0.0,0.0,0.0,4.87,3.66,0.0
20050127:0511,0.0,0.0,0.0,0.0,0.0,5.26,3.86,0.0
20050127:0611,0.0,0.0,0.0,0.0,0.0,5.53,4.28,0.0
20050127:0711,0.0,0.0,0.0,0.0,0.0,5.74,4.62,0.0
20050127:0811,0.0,0.0,0.0,0.0,0.0,5.92,4.9,0.0
20050127:0911,3.3,0.0,13.55,0.69,6.97,6.06,5.03,0.0
20050127:1011,287.75,323.57,104.94,6.1,12.59,6.2,5.1,0.0
20050127:1111,171.77,130.75,129.67,6.54,16.4,6.42,5.1,0.0
20050127:1211,16.76,0.0,37.46,1.9,18.06,6.62,5.03,0.0
20050127:1311,17.24,0.0,38.26,1.94,17.42,6.73,5.03,0.0
20050127:1411,11.92,0.0,29.49,1.49,14.54,6.83,5.24,0.0
20050127:1511,262.22,261.29,133.6,5.57,9.68,6.75,4.76,0.0
20050127:1611,27.55,27.66,27.9,1.29,3.24,6.42,4.55,0.0
20050127:1711,0.0,0.0,0.0,0.0,0.0,6.01,4.62,0.0
20050127:1811,0.0,0.0,0.0,0.0,0.0,5.64,4.69,0.0
20050127:1911,0.0,0.0,0.0,0.0,0.0,5.75,4.62,0.0
20050127:2011,0.0,0.0,0.0,0.0,0.0,5.64,4.48,0.0
20050127:2111,0.0,0.0,0.0,0.0,0.0,5.48,4.28,0.0
20050127:2211,0.0,0.0,0.0,0.0,0.0,5.35,4.97,0.0
20050127:2311,0.0,0.0,0.0,0.0,0.0,5.18,5.93,0.0
20050128:0011,0.0,0.0,0.0,0.0,0.0,5.18,6.07,0.0
20050128:0111,0.0,0.0,0.0,0.0,0.0,5.12,5.59,0.0
20050128:0211,0.0,0.0,0.0,0.0,0.0,5.0,5.79,0.0
20050128:0311,0.0,0.0,0.0,0.0,0.0,5.13,6.14,0.0
20050128:0411,0.0,0.0,0.0,0.0,0.0,5.24,6.07,0.0
20050128:0511,0.0,0.0,0.0,0.0,0.0,5.27,5.93,0.0
20050128:0611,0.0,0.0,0.0,0.0,0.0,5.43,5.79,0.0
20050128:0711,0.0,0.0,0.0,0.0,0.0,5.51,5.31,0.0
20050128:0811,0.0,0.0,0.0,0.0,0.0,5.32,5.31,0.0
20050128:0911,123.46,151.34,42.29,2.3,7.18,5.15,5.59,0.0
20050128:1011,350.82,425.43,93.32,6.75,12.81,5.4,5.72,0.0
20050128:1111,368.06,390.23,153.17,8.89,16.64,5.81,6.28,0.0
20050128:1211,18.81,0.0,40.65,2.06,18.32,6.12,6.9,0.0
20050128:1311,10.56,0.0,27.1,1.37,17.69,6.21,7.31,0.0
20050128:1411,9.64,0.0,25.5,1.29,14.8,6.26,7.45,0.0
20050128:1511,13.39,0.0,31.88,1.62,9.94,6.32,7.31,0.0
20050128:1611,0.6,0.0,7.17,0.36,3.49,6.34,6.83,0.0
20050128:1711,0.0,0.0,0.0,0.0,0.0,6.27,6.41,0.0
20050128:1811,0.0,0.0,0.0,0.0,0.0,6.24,6.07,0.0
20050128:1911,0.0,0.0,0.0,0.0,0.0,6.4,5.24,0.0
20050128:2011,0.0,0.0,0.0,0.0,0.0,6.38,5.03,0.0
20050128:2111,0.0,0.0,0.0,0.0,0.0,6.28,4.83,0.0
20050128:2211,0.0,0.0,0.0,0.0,0.0,6.21,4.83,0.0
20050128:2311,0.0,0.0,0.0,0.0,0.0,6.03,4.76,0.0
20050129:0011,0.0,0.0,0.0,0.0,0.0,6.0,4.9,0.0
20050129:0111,0.0,0.0,0.0,0.0,0.0,5.86,5.17,0.0
20050129:0211,0.0,0.0,0.0,0.0,0.0,5.75,5.38,0.0
20050129:0311,0.0,0.0,0.0,0.0,0.0,5.75,5.17,0.0
20050129:0411,0.0,0.0,0.0,0.0,0.0,5.7,4.9,0.0
20050129:0511,0.0,0.0,0.0,0.0,0.0,5.6,4.41,0.0
20050129:0611,0.0,0.0,0.0,0.0,0.0,5.64,3.93,0.0
20050129:0711,0.0,0.0,0.0,0.0,0.0,5.77,4.28,0.0
20050129:0811,0.0,0.0,0.0,0.0,0.0,6.01,4.28,0.0
20050129:0911,4.07,0.0,15.14,0.77,7.4,6.03,3.93,0.0
20050129:1011,7.39,0.0,21.52,1.09,13.05,6.44,4.0,0.0
20050129:1111,127.76,80.74,118.21,6.02,16.89,7.05,4.0,0.0
20050129:1211,319.42,297.92,181.06,9.49,18.59,7.47,4.07,0.0
20050129:1311,478.63,553.24,175.67,11.27,17.96,7.72,4.14,0.0
20050129:1411,468.46,559.69,156.02,9.98,15.07,7.73,3.79,0.0
20050129:1511,374.53,434.08,137.27,6.79,10.21,7.55,3.24,0.0
20050129:1611,244.46,304.87,74.84,2.71,3.75,6.94,3.03,0.0
20050129:1711,0.0,0.0,0.0,0.0,0.0,5.95,3.24,0.0
20050129:1811,0.0,0.0,0.0,0.0,0.0,5.57,3.45,0.0
20050129:1911,0.0,0.0,0.0,0.0,0.0,5.95,4.21,0.0
20050129:2011,0.0,0.0,0.0,0.0,0.0,6.05,4.48,0.0
20050129:2111,0.0,0.0,0.0,0.0,0.0,6.33,4.62,0.0
20050129:2211,0.0,0.0,0.0,0.0,0.0,6.42,4.62,0.0
20050129:2311,0.0,0.0,0.0,0.0,0.0,6.25,4.14,0.0
20050130:0011,0.0,0.0,0.0,0.0,0.0,6.0,3.66,0.0
20050130:0111,0.0,0.0,0.0,0.0,0.0,5.86,3.24,0.0
20050130:0211,0.0,0.0,0.0,0.0,0.0,5.73,3.03,0.0
20050130:0311,0.0,0.0,0.0,0.0,0.0,5.55,3.17,0.0
20050130:0411,0.0,0.0,0.0,0.0,0.0,5.42,3.59,0.0
20050130:0511,0.0,0.0,0.0,0.0,0.0,5.49,3.93,0.0
20050130:0611,0.0,0.0,0.0,0.0,0.0,5.36,4.28,0.0
20050130:0711,0.0,0.0,0.0,0.0,0.0,6.01,5.17,0.0
20050130:0811,0.0,0.0,0.0,0.0,0.0,6.31,4.97,0.0
20050130:0911,2.91,0.0,12.75,0.65,7.62,6.82,5.66,0.0
20050130:1011,5.25,0.0,17.53,0.89,13.29,7.25,6.41,0.0
20050130:1111,6.92,0.0,20.72,1.05,17.15,7.49,6.76,0.0
